PRECIPITACAO_TOTAL_HORARIO_mm,TEMPERATURA_DO_AR_BULBO_SECO_HORARIA,UMIDADE_RELATIVA_DO_AR_HORARIA_porcent,VENTO_DIRECAO_HORARIA
0.0,20.2,70.0,98.0
0.0,19.3,74.0,120.0
0.0,21.0,66.0,94.0
0.0,22.2,63.0,86.0
0.0,23.2,61.0,73.0
0.0,25.1,59.0,60.0
0.0,26.1,55.0,79.0
0.0,27.2,46.0,69.0
0.0,27.6,45.0,80.0
0.0,27.7,43.0,89.0
0.0,28.4,38.0,105.0
0.0,28.6,37.0,68.0
0.0,27.9,37.0,79.0
0.0,27.3,42.0,85.0
0.0,26.0,41.0,98.0
0.0,25.3,49.0,59.0
0.0,23.3,58.0,132.0
0.0,23.3,57.0,115.0
0.0,22.6,60.0,110.0
0.0,19.9,72.0,126.0
0.0,18.9,76.0,158.0
0.0,18.9,77.0,122.0
0.0,17.1,81.0,136.0
0.0,17.7,83.0,113.0
0.0,16.8,87.0,14.0
0.0,17.6,85.0,162.0
0.0,22.5,60.0,123.0
0.0,24.2,53.0,107.0
0.0,25.1,49.0,92.0
0.0,26.0,49.0,84.0
0.0,27.0,41.0,54.0
0.0,27.4,36.0,32.0
0.0,27.5,39.0,58.0
0.0,28.4,38.0,57.0
0.0,27.8,40.0,89.0
0.0,27.9,38.0,21.0
0.0,27.6,41.0,333.0
0.0,27.3,41.0,49.0
0.0,23.9,57.0,32.0
0.0,22.4,62.0,318.0
0.0,22.4,62.0,343.0
0.0,20.7,70.0,295.0
0.0,19.9,75.0,290.0
0.0,19.6,81.0,214.0
0.0,18.8,85.0,93.0
0.0,18.9,84.0,124.0
0.0,17.3,90.0,254.0
0.0,18.9,84.0,136.0
0.0,18.2,86.0,170.0
0.0,18.0,87.0,162.0
0.0,20.8,76.0,187.0
0.0,22.3,74.0,183.0
0.0,24.6,66.0,173.0
0.0,25.8,61.0,127.0
0.0,27.3,54.0,106.0
0.0,27.3,51.0,85.0
0.0,28.3,52.0,74.0
0.0,28.4,45.0,94.0
0.0,24.7,63.0,245.0
11.8,20.5,86.0,240.0
0.0,22.2,79.0,196.0
0.0,23.1,75.0,163.0
0.0,20.8,86.0,337.0
0.0,21.2,83.0,149.0
0.0,22.2,73.0,131.0
0.0,21.0,82.0,305.0
0.0,21.0,80.0,325.0
0.0,19.8,88.0,327.0
7.2,19.0,93.0,151.0
1.6,19.0,93.0,159.0
1.2,19.0,93.0,155.0
0.2,18.9,93.0,168.0
0.0,18.6,93.0,164.0
0.0,18.8,94.0,158.0
0.0,19.0,92.0,139.0
0.4,19.0,91.0,125.0
0.0,18.8,89.0,124.0
0.8,18.9,93.0,132.0
0.0,19.9,87.0,143.0
0.2,20.9,81.0,197.0
0.0,21.7,80.0,168.0
0.0,22.6,75.0,137.0
0.0,24.1,70.0,174.0
0.0,24.5,66.0,98.0
0.0,24.6,67.0,112.0
0.0,23.6,75.0,139.0
0.0,22.5,82.0,110.0
0.0,22.0,81.0,108.0
0.0,21.6,81.0,120.0
0.0,21.2,85.0,130.0
0.0,21.1,85.0,134.0
0.0,20.6,88.0,125.0
0.0,19.8,89.0,151.0
0.0,19.2,90.0,146.0
0.0,19.3,91.0,141.0
0.0,19.7,90.0,121.0
0.0,20.0,88.0,127.0
0.0,20.1,85.0,115.0
0.0,21.3,80.0,110.0
0.0,22.3,74.0,106.0
0.0,23.6,71.0,101.0
0.0,24.8,65.0,81.0
0.0,26.0,57.0,62.0
0.0,26.0,61.0,93.0
0.0,27.4,56.0,60.0
0.0,27.3,52.0,19.0
0.0,27.6,50.0,50.0
0.0,27.5,47.0,47.0
0.0,26.6,49.0,50.0
0.0,25.9,55.0,50.0
0.0,25.2,58.0,63.0
0.0,23.6,66.0,36.0
0.0,21.5,78.0,284.0
0.0,21.2,79.0,314.0
0.0,20.9,82.0,269.0
0.0,20.7,85.0,26.0
0.0,20.3,84.0,42.0
0.0,19.7,86.0,143.0
0.0,20.3,83.0,138.0
0.0,20.5,84.0,164.0
0.0,20.1,81.0,152.0
0.0,19.9,84.0,153.0
0.0,21.1,83.0,156.0
0.0,21.1,86.0,162.0
0.0,23.0,76.0,139.0
0.0,23.8,71.0,122.0
0.0,26.0,60.0,114.0
0.0,27.6,46.0,62.0
0.0,27.3,46.0,63.0
0.0,27.5,46.0,121.0
0.0,28.4,47.0,86.0
0.0,29.0,42.0,107.0
0.0,28.2,42.0,103.0
0.0,27.1,46.0,54.0
0.0,25.7,51.0,47.0
0.0,22.9,65.0,57.0
0.0,24.0,61.0,131.0
0.0,22.8,67.0,137.0
0.0,23.3,69.0,122.0
0.0,22.3,73.0,126.0
0.0,20.9,81.0,143.0
0.0,21.8,75.0,131.0
0.0,20.9,80.0,205.0
0.0,20.2,82.0,165.0
0.0,19.7,86.0,153.0
0.0,19.5,86.0,136.0
0.0,20.3,84.0,156.0
0.0,22.3,75.0,127.0
0.0,23.6,67.0,128.0
0.0,25.3,63.0,133.0
0.0,26.5,62.0,110.0
0.0,27.6,52.0,66.0
0.0,29.1,47.0,86.0
0.0,29.8,45.0,69.0
0.0,25.1,58.0,254.0
0.0,23.9,64.0,267.0
0.0,24.4,62.0,210.0
0.0,24.5,60.0,159.0
0.0,22.5,71.0,209.0
0.0,22.5,77.0,167.0
0.0,21.6,74.0,330.0
0.0,22.4,70.0,200.0
0.0,21.2,75.0,215.0
0.0,20.4,81.0,221.0
0.0,19.9,82.0,213.0
0.0,19.4,84.0,203.0
0.0,19.0,88.0,191.0
0.0,18.9,88.0,164.0
0.0,18.8,88.0,117.0
0.0,18.5,89.0,142.0
0.0,19.6,83.0,116.0
0.0,21.4,73.0,317.0
0.0,22.3,69.0,181.0
0.0,23.4,66.0,136.0
0.0,25.1,57.0,60.0
0.0,26.8,52.0,78.0
0.0,27.2,54.0,109.0
0.0,28.6,47.0,89.0
0.0,27.5,51.0,82.0
0.0,28.1,51.0,119.0
0.0,22.7,71.0,145.0
4.8,19.2,90.0,244.0
6.0,19.7,87.0,117.0
0.0,18.9,84.0,57.0
0.0,20.2,76.0,103.0
0.0,20.5,71.0,125.0
0.0,18.8,85.0,137.0
0.0,19.5,79.0,123.0
0.0,18.4,90.0,222.0
0.0,18.9,86.0,163.0
0.0,17.5,86.0,255.0
0.0,17.4,89.0,144.0
0.0,17.6,92.0,107.0
0.0,18.4,90.0,52.0
0.4,18.1,90.0,280.0
2.0,18.4,91.0,115.0
0.4,18.7,92.0,155.0
1.6,18.6,94.0,104.0
0.0,19.8,88.0,90.0
0.0,20.9,81.0,62.0
0.0,22.1,73.0,70.0
0.0,23.3,68.0,69.0
0.0,24.5,67.0,37.0
0.0,25.2,61.0,66.0
0.0,25.3,60.0,75.0
0.0,24.5,65.0,76.0
0.0,23.4,68.0,64.0
0.0,21.8,76.0,75.0
0.0,21.4,82.0,100.0
0.0,20.9,84.0,121.0
0.0,20.5,80.0,146.0
0.0,20.4,77.0,128.0
0.0,19.9,83.0,88.0
0.0,19.2,91.0,223.0
0.0,18.7,92.0,208.0
0.0,19.2,92.0,126.0
0.0,19.2,87.0,88.0
0.0,18.9,89.0,110.0
0.0,19.5,84.0,121.0
0.0,20.3,82.0,122.0
0.0,21.2,73.0,97.0
0.0,23.0,68.0,93.0
0.0,23.8,66.0,75.0
0.0,25.1,62.0,56.0
0.0,25.1,60.0,97.0
0.0,23.6,69.0,33.0
0.0,25.7,51.0,32.0
0.0,25.2,52.0,91.0
0.0,24.0,60.0,150.0
0.0,22.9,70.0,219.0
0.0,21.6,77.0,174.0
0.0,21.8,76.0,177.0
0.0,22.0,75.0,99.0
0.0,20.7,85.0,263.0
0.0,21.7,78.0,171.0
0.0,21.4,81.0,117.0
0.0,21.7,77.0,48.0
0.0,19.6,90.0,7.0
0.0,19.2,90.0,112.0
0.0,19.9,90.0,133.0
0.0,19.9,91.0,134.0
0.0,19.5,91.0,91.0
0.0,20.7,89.0,357.0
0.0,21.4,85.0,5.0
0.0,22.7,75.0,11.0
0.0,24.8,65.0,12.0
0.0,25.7,58.0,55.0
0.0,26.5,55.0,59.0
0.0,27.2,50.0,39.0
0.0,26.4,55.0,65.0
0.0,26.3,56.0,79.0
0.0,26.3,54.0,43.0
0.0,26.0,56.0,52.0
0.0,24.1,66.0,151.0
0.0,22.9,75.0,142.0
0.0,21.4,82.0,188.0
0.0,21.2,85.0,142.0
0.0,21.5,80.0,141.0
0.0,20.0,86.0,122.0
0.0,21.2,83.0,131.0
0.0,21.0,83.0,128.0
0.0,20.0,87.0,136.0
0.0,21.3,81.0,88.0
0.0,20.4,85.0,58.0
0.0,20.7,83.0,74.0
0.0,20.1,86.0,87.0
0.0,21.9,77.0,97.0
0.0,23.0,71.0,76.0
0.0,24.0,68.0,90.0
0.0,24.8,65.0,88.0
0.0,26.0,58.0,80.0
0.2,26.4,57.0,96.0
0.0,26.8,52.0,101.0
0.0,28.0,51.0,103.0
0.0,28.5,50.0,92.0
0.0,27.8,48.0,92.0
0.0,27.5,45.0,104.0
0.0,26.5,50.0,133.0
0.0,25.1,55.0,111.0
0.0,24.2,60.0,118.0
0.0,23.4,64.0,112.0
0.0,22.9,66.0,99.0
0.0,22.3,67.0,114.0
0.0,21.6,69.0,113.0
0.0,21.2,71.0,104.0
0.0,20.9,72.0,108.0
0.0,20.7,72.0,100.0
0.0,20.3,74.0,106.0
0.0,20.0,74.0,101.0
0.0,19.7,76.0,132.0
0.0,21.0,71.0,97.0
0.0,22.1,67.0,101.0
0.0,22.9,67.0,88.0
0.0,24.9,63.0,82.0
0.0,25.1,58.0,107.0
0.0,26.4,57.0,96.0
0.0,28.0,46.0,109.0
0.0,28.1,40.0,108.0
0.0,28.8,37.0,95.0
0.0,28.2,38.0,150.0
0.0,27.9,44.0,136.0
0.0,26.7,48.0,121.0
0.0,25.2,54.0,111.0
0.0,24.6,57.0,106.0
0.0,23.6,63.0,121.0
0.0,22.7,67.0,123.0
0.0,22.3,68.0,110.0
0.0,21.5,72.0,123.0
0.0,19.8,82.0,136.0
0.0,18.8,86.0,127.0
0.0,20.2,77.0,131.0
0.0,18.9,86.0,136.0
0.0,20.5,75.0,111.0
0.0,20.5,74.0,109.0
0.0,21.3,70.0,96.0
0.0,22.9,62.0,90.0
0.0,24.0,59.0,87.0
0.0,25.2,57.0,92.0
0.0,26.2,52.0,87.0
0.0,27.6,50.0,126.0
0.0,28.4,45.0,123.0
0.0,28.6,37.0,144.0
0.0,29.0,40.0,160.0
0.0,29.4,37.0,95.0
0.0,28.2,40.0,116.0
0.0,28.0,41.0,154.0
0.0,26.6,45.0,142.0
0.0,25.1,51.0,126.0
0.0,24.4,56.0,134.0
0.0,23.9,60.0,122.0
0.0,23.4,61.0,120.0
0.0,22.6,62.0,114.0
0.0,22.4,62.0,102.0
0.0,19.0,79.0,114.0
0.0,21.1,71.0,128.0
0.0,21.3,71.0,132.0
0.0,20.5,74.0,155.0
0.0,20.5,75.0,154.0
0.0,20.7,74.0,172.0
0.0,21.0,75.0,127.0
0.0,23.7,63.0,102.0
0.0,24.4,56.0,67.0
0.0,25.6,55.0,66.0
0.0,26.0,53.0,17.0
0.0,28.2,43.0,85.0
0.0,27.5,44.0,52.0
0.0,28.4,42.0,62.0
0.0,27.7,42.0,92.0
0.0,27.3,42.0,74.0
0.0,26.9,44.0,114.0
0.0,25.9,48.0,116.0
0.0,24.0,58.0,65.0
0.0,24.6,55.0,101.0
0.0,23.5,59.0,88.0
0.0,20.6,74.0,358.0
0.0,20.1,76.0,264.0
0.0,19.7,79.0,220.0
0.0,20.5,78.0,136.0
0.0,18.6,88.0,318.0
0.0,18.5,90.0,354.0
0.0,17.7,92.0,300.0
0.0,18.8,91.0,146.0
0.0,20.8,87.0,243.0
0.0,24.3,70.0,224.0
0.0,25.7,56.0,119.0
0.0,25.7,51.0,62.0
0.0,25.8,51.0,52.0
0.0,20.0,89.0,108.0
0.0,19.5,91.0,272.0
0.0,20.0,93.0,40.0
0.0,19.5,91.0,319.0
0.0,19.5,87.0,321.0
0.0,18.9,89.0,277.0
0.0,19.1,89.0,330.0
0.0,19.4,83.0,346.0
0.2,19.2,85.0,14.0
0.0,19.3,87.0,7.0
0.0,19.6,84.0,331.0
0.0,20.5,85.0,345.0
0.0,22.4,80.0,344.0
0.0,24.0,72.0,347.0
0.0,22.8,79.0,284.0
0.0,21.6,83.0,158.0
0.2,24.6,67.0,141.0
0.0,24.5,66.0,131.0
0.0,20.0,86.0,263.0
0.0,22.3,74.0,217.0
0.0,23.9,58.0,323.0
0.0,23.9,66.0,347.0
0.0,21.7,79.0,325.0
0.0,21.7,80.0,353.0
0.0,20.3,88.0,324.0
0.0,19.7,91.0,320.0
0.0,19.7,89.0,324.0
0.0,19.8,90.0,322.0
0.0,19.6,91.0,327.0
0.0,19.4,87.0,327.0
0.0,19.2,90.0,320.0
0.0,19.2,92.0,324.0
0.0,19.3,91.0,321.0
0.0,19.3,92.0,320.0
0.0,20.5,88.0,302.0
0.0,21.3,82.0,299.0
0.0,23.2,72.0,310.0
0.0,23.7,72.0,300.0
0.0,24.5,66.0,298.0
0.0,25.1,63.0,291.0
0.0,26.4,63.0,314.0
0.0,25.2,64.0,312.0
0.0,25.1,63.0,312.0
0.0,23.4,79.0,336.0
0.0,24.9,65.0,316.0
0.0,23.5,72.0,339.0
0.0,21.7,82.0,330.0
0.0,21.1,88.0,1.0
0.0,20.4,87.0,2.0
6.8,19.7,94.0,321.0
15.0,18.3,94.0,292.0
7.2,18.9,95.0,304.0
1.8,18.7,95.0,303.0
0.6,18.7,95.0,330.0
0.0,18.7,95.0,328.0
0.0,18.7,95.0,315.0
0.0,18.4,95.0,333.0
0.0,18.7,95.0,321.0
0.0,19.0,95.0,323.0
0.0,20.2,90.0,324.0
0.0,21.4,82.0,305.0
0.0,22.7,79.0,300.0
0.0,23.6,72.0,297.0
0.0,25.0,66.0,299.0
0.0,25.0,64.0,315.0
0.0,24.8,64.0,314.0
0.0,27.5,57.0,310.0
0.0,26.0,60.0,310.0
0.0,23.6,70.0,309.0
0.0,23.1,77.0,322.0
0.0,21.6,80.0,326.0
0.0,20.8,85.0,310.0
0.0,20.4,90.0,331.0
0.0,20.5,91.0,331.0
0.0,20.5,91.0,332.0
0.0,20.1,92.0,321.0
4.4,19.4,94.0,311.0
0.6,19.2,94.0,323.0
0.0,19.0,94.0,321.0
0.2,19.0,94.0,326.0
0.0,19.1,94.0,330.0
0.0,19.1,93.0,329.0
0.0,19.4,91.0,325.0
0.0,20.8,84.0,325.0
0.0,21.4,82.0,325.0
0.0,22.7,80.0,322.0
0.0,22.2,82.0,326.0
0.0,25.0,66.0,327.0
0.0,21.4,83.0,309.0
1.0,20.6,87.0,339.0
6.0,19.5,94.0,333.0
4.8,19.3,94.0,332.0
2.0,19.9,94.0,322.0
0.2,19.8,94.0,337.0
0.2,19.4,95.0,321.0
0.2,19.5,95.0,320.0
0.4,19.4,95.0,328.0
3.4,19.3,95.0,323.0
0.4,19.4,95.0,343.0
2.0,19.3,95.0,337.0
0.6,19.1,95.0,327.0
2.4,19.1,95.0,329.0
10.6,19.1,95.0,327.0
9.4,18.2,96.0,287.0
5.2,17.4,95.0,315.0
2.4,17.7,95.0,335.0
3.4,18.0,96.0,11.0
6.4,18.3,96.0,318.0
0.4,20.1,95.0,342.0
0.0,20.9,92.0,339.0
0.4,22.2,84.0,303.0
0.0,21.7,84.0,301.0
0.2,19.8,91.0,332.0
3.2,19.0,94.0,342.0
2.4,18.1,92.0,335.0
1.8,17.9,94.0,329.0
1.0,18.3,94.0,332.0
0.2,19.1,93.0,326.0
1.2,18.8,93.0,304.0
0.0,18.7,93.0,322.0
0.0,18.4,94.0,318.0
0.0,18.5,94.0,344.0
0.0,18.9,94.0,338.0
0.2,18.8,95.0,335.0
0.0,18.8,95.0,335.0
0.2,18.8,95.0,335.0
0.0,19.0,95.0,331.0
0.0,19.0,95.0,334.0
0.0,19.0,95.0,327.0
0.0,18.7,95.0,331.0
0.6,19.4,94.0,322.0
0.0,19.8,89.0,311.0
0.0,21.5,80.0,302.0
0.0,21.3,80.0,308.0
0.0,23.0,70.0,304.0
0.0,23.2,70.0,303.0
0.0,23.1,71.0,290.0
0.0,22.5,81.0,320.0
0.0,23.3,74.0,301.0
0.0,25.0,67.0,282.0
0.0,22.7,72.0,296.0
0.0,22.9,74.0,288.0
0.0,22.4,75.0,328.0
0.0,21.1,83.0,327.0
0.0,20.3,87.0,314.0
0.0,19.9,89.0,321.0
0.0,19.8,88.0,327.0
0.0,19.6,89.0,339.0
0.0,19.7,89.0,321.0
0.0,19.3,90.0,316.0
0.0,19.0,91.0,323.0
0.0,19.1,91.0,318.0
0.0,19.3,92.0,322.0
0.0,19.5,91.0,327.0
0.0,20.1,91.0,336.0
0.0,21.0,86.0,341.0
0.0,22.0,79.0,340.0
0.0,23.0,74.0,326.0
0.0,24.8,69.0,338.0
0.0,24.5,67.0,341.0
0.0,25.3,64.0,335.0
0.0,26.3,58.0,312.0
0.0,26.7,60.0,332.0
0.0,26.0,61.0,336.0
0.0,25.5,64.0,341.0
0.0,24.5,68.0,325.0
0.0,23.5,74.0,313.0
0.0,22.3,82.0,336.0
0.0,21.5,89.0,335.0
1.6,21.0,93.0,311.0
1.2,20.7,94.0,277.0
0.0,20.4,94.0,293.0
0.0,20.3,94.0,202.0
0.0,20.1,94.0,313.0
0.0,19.9,94.0,48.0
0.0,19.5,95.0,4.0
0.0,19.6,95.0,318.0
0.2,19.6,95.0,322.0
0.0,19.9,95.0,322.0
0.0,21.0,93.0,324.0
0.0,22.4,84.0,314.0
0.0,23.4,78.0,304.0
0.0,24.3,72.0,297.0
0.0,24.7,70.0,299.0
0.0,25.2,67.0,283.0
0.0,26.0,64.0,305.0
0.0,26.5,56.0,294.0
0.0,25.8,61.0,328.0
0.0,25.9,60.0,343.0
0.0,25.2,62.0,7.0
0.0,22.7,72.0,335.0
0.0,22.7,75.0,332.0
0.0,21.8,78.0,281.0
0.0,22.0,77.0,310.0
0.0,21.6,79.0,304.0
0.0,21.4,84.0,121.0
0.0,20.2,86.0,82.0
0.0,19.2,92.0,329.0
0.0,18.9,92.0,7.0
0.0,18.6,93.0,5.0
0.0,18.3,94.0,326.0
0.0,19.2,94.0,323.0
0.0,21.7,88.0,303.0
0.0,22.3,83.0,292.0
0.0,23.6,78.0,281.0
0.0,24.7,71.0,251.0
0.0,25.6,64.0,275.0
5.6,22.6,90.0,339.0
0.0,26.0,70.0,269.0
0.0,26.3,64.0,220.0
0.0,22.7,74.0,302.0
4.6,18.8,94.0,346.0
1.0,18.9,94.0,282.0
0.8,19.7,93.0,238.0
0.0,19.2,92.0,234.0
0.0,19.0,93.0,70.0
0.0,18.7,94.0,306.0
0.0,18.1,94.0,243.0
0.0,18.2,95.0,345.0
0.0,18.5,96.0,211.0
0.0,19.1,93.0,156.0
0.0,18.6,94.0,186.0
0.0,18.3,94.0,168.0
0.0,19.1,95.0,199.0
0.0,19.5,95.0,152.0
0.0,19.0,95.0,148.0
0.2,19.9,89.0,149.0
0.0,21.6,80.0,134.0
0.0,22.3,77.0,140.0
0.0,24.4,65.0,134.0
0.0,25.8,65.0,126.0
0.0,26.9,65.0,31.0
0.0,27.4,59.0,73.0
0.0,28.9,50.0,69.0
0.0,28.8,46.0,99.0
0.0,28.6,48.0,68.0
0.0,29.1,51.0,1.0
0.0,27.5,54.0,38.0
0.0,24.6,66.0,285.0
0.0,23.5,75.0,240.0
0.0,22.3,85.0,129.0
0.0,23.0,77.0,54.0
0.0,22.0,87.0,265.0
0.0,22.6,75.0,147.0
0.6,20.9,91.0,163.0
0.0,20.5,93.0,45.0
0.0,19.8,93.0,24.0
0.0,19.5,94.0,359.0
0.0,19.2,94.0,92.0
0.0,18.6,94.0,33.0
0.0,21.5,92.0,4.0
0.0,23.4,77.0,11.0
0.0,25.6,64.0,353.0
0.0,26.5,59.0,4.0
0.0,27.1,54.0,1.0
0.0,28.6,46.0,75.0
0.0,29.1,41.0,105.0
0.0,28.5,37.0,81.0
0.0,29.5,37.0,74.0
0.0,29.5,33.0,89.0
0.0,28.9,35.0,102.0
0.0,27.9,43.0,110.0
0.0,26.5,47.0,109.0
0.0,25.4,49.0,109.0
0.0,24.8,52.0,64.0
0.0,22.3,69.0,46.0
0.0,21.0,75.0,129.0
0.0,20.4,80.0,66.0
0.0,19.7,82.0,124.0
0.0,19.2,84.0,202.0
0.0,18.8,84.0,221.0
0.0,18.0,89.0,290.0
0.0,18.1,90.0,83.0
0.0,17.5,92.0,176.0
0.0,22.0,80.0,149.0
0.0,25.0,52.0,88.0
0.0,26.4,51.0,76.0
0.0,27.0,47.0,66.0
0.0,28.0,32.0,70.0
0.0,28.7,35.0,98.0
0.0,29.5,35.0,348.0
0.0,30.5,30.0,27.0
0.0,29.3,32.0,355.0
0.0,30.2,32.0,148.0
0.0,29.4,35.0,33.0
0.0,28.1,40.0,71.0
0.0,24.4,59.0,32.0
0.0,22.8,65.0,102.0
0.0,22.9,65.0,67.0
0.0,21.5,66.0,16.0
0.0,20.8,73.0,360.0
0.0,20.7,74.0,13.0
0.0,21.6,69.0,146.0
0.0,20.2,78.0,352.0
0.0,20.7,76.0,126.0
0.0,18.5,80.0,324.0
0.0,18.4,84.0,207.0
0.0,18.2,86.0,133.0
0.0,22.3,69.0,319.0
0.0,24.8,55.0,187.0
0.0,27.0,47.0,93.0
0.0,27.6,43.0,55.0
0.0,28.7,41.0,64.0
0.0,29.4,31.0,102.0
0.0,28.7,38.0,51.0
0.0,30.9,32.0,348.0
0.0,29.4,31.0,100.0
0.0,29.1,29.0,63.0
0.0,29.0,31.0,84.0
0.0,28.1,34.0,115.0
0.0,25.3,64.0,279.0
0.0,23.2,70.0,256.0
0.0,23.0,72.0,317.0
0.0,20.8,83.0,306.0
0.0,21.3,78.0,246.0
0.0,20.3,87.0,330.0
0.0,21.5,80.0,228.0
0.0,20.5,84.0,254.0
0.0,21.6,77.0,217.0
0.0,19.6,85.0,286.0
0.0,20.8,79.0,216.0
0.0,20.8,81.0,181.0
0.0,22.0,77.0,203.0
0.0,24.3,67.0,238.0
0.0,25.5,61.0,146.0
0.0,26.8,50.0,131.0
0.0,28.2,45.0,56.0
0.0,29.1,45.0,131.0
0.0,29.2,41.0,79.0
0.0,30.0,36.0,78.0
0.0,30.5,32.0,99.0
0.0,30.7,32.0,60.0
0.0,29.7,39.0,90.0
0.0,28.8,39.0,120.0
0.0,27.4,46.0,99.0
0.0,26.7,50.0,114.0
0.0,24.2,62.0,121.0
0.0,23.3,65.0,113.0
0.0,22.8,68.0,115.0
0.0,22.4,71.0,126.0
0.0,22.5,70.0,115.0
0.0,20.9,77.0,126.0
0.0,20.5,80.0,239.0
0.0,20.8,75.0,343.0
0.0,19.4,84.0,96.0
0.0,18.9,87.0,234.0
0.0,20.6,83.0,157.0
0.0,23.1,68.0,167.0
0.0,25.3,57.0,101.0
0.0,26.9,54.0,93.0
0.0,27.5,51.0,74.0
0.0,28.5,51.0,72.0
0.0,29.2,44.0,58.0
0.0,30.0,43.0,46.0
0.0,30.3,41.0,76.0
0.0,30.2,38.0,69.0
0.0,29.9,36.0,84.0
0.0,29.1,33.0,99.0
0.0,27.4,45.0,97.0
0.0,26.5,48.0,76.0
0.0,24.5,59.0,47.0
0.0,22.1,73.0,25.0
0.0,22.2,71.0,98.0
0.0,21.7,74.0,127.0
0.0,23.5,65.0,121.0
0.0,23.7,63.0,95.0
0.0,23.1,66.0,124.0
0.0,22.9,65.0,102.0
0.0,22.3,68.0,64.0
0.0,22.0,69.0,65.0
0.0,20.8,82.0,29.0
0.0,25.2,58.0,38.0
0.0,26.5,55.0,79.0
0.0,27.4,52.0,46.0
0.0,27.9,52.0,77.0
0.0,29.9,46.0,115.0
0.0,29.2,45.0,78.0
0.0,29.4,40.0,115.0
0.0,30.6,39.0,63.0
0.0,30.2,39.0,69.0
0.0,29.9,44.0,87.0
0.0,28.6,42.0,90.0
0.0,25.0,65.0,169.0
0.0,23.7,61.0,166.0
0.0,23.2,61.0,97.0
0.0,20.4,74.0,153.0
0.0,21.6,69.0,186.0
0.0,21.7,74.0,157.0
0.0,21.6,73.0,223.0
0.0,23.2,63.0,124.0
0.0,20.8,78.0,61.0
0.0,21.9,68.0,121.0
0.0,20.3,73.0,122.0
0.0,22.0,73.0,126.0
0.0,22.8,66.0,124.0
0.0,24.6,61.0,118.0
0.0,25.5,59.0,99.0
0.0,26.2,59.0,127.0
0.0,26.7,59.0,142.0
0.0,27.6,51.0,85.0
0.0,28.1,51.0,107.0
0.0,28.7,51.0,134.0
0.0,28.2,48.0,85.0
0.0,28.1,52.0,40.0
0.0,27.4,56.0,47.0
0.0,24.4,69.0,205.0
0.0,22.4,75.0,301.0
0.8,19.8,87.0,277.0
0.4,20.1,86.0,167.0
0.2,19.5,87.0,203.0
0.0,19.7,83.0,180.0
0.0,19.9,87.0,160.0
0.0,19.5,89.0,128.0
0.0,19.5,91.0,164.0
0.0,19.1,92.0,158.0
0.0,18.2,93.0,258.0
0.0,18.9,89.0,148.0
0.0,18.6,89.0,148.0
0.0,19.3,87.0,141.0
0.2,20.8,80.0,118.0
0.0,21.0,81.0,135.0
0.0,22.2,79.0,101.0
0.0,23.6,73.0,96.0
0.0,23.7,76.0,94.0
0.0,23.2,74.0,90.0
0.0,23.7,73.0,79.0
0.0,24.8,70.0,83.0
0.0,25.6,69.0,122.0
0.0,26.0,66.0,67.0
0.0,25.7,66.0,65.0
0.0,23.1,81.0,155.0
0.0,23.5,75.0,168.0
0.0,21.8,72.0,152.0
0.0,22.6,75.0,157.0
0.0,21.7,80.0,172.0
0.0,20.9,84.0,174.0
0.0,21.3,82.0,148.0
0.0,20.3,88.0,132.0
0.0,19.9,91.0,170.0
0.0,19.9,92.0,121.0
0.0,18.5,91.0,357.0
0.0,18.3,94.0,136.0
0.0,21.3,88.0,112.0
0.0,23.2,77.0,96.0
0.0,24.7,68.0,79.0
0.0,25.6,66.0,78.0
0.0,26.8,58.0,72.0
0.0,26.4,61.0,54.0
0.0,28.8,50.0,69.0
0.0,29.9,42.0,357.0
0.0,25.7,54.0,307.0
0.0,28.6,45.0,334.0
0.0,29.2,42.0,47.0
0.0,26.9,54.0,285.0
0.0,24.8,62.0,176.0
0.0,24.6,64.0,214.0
0.0,22.3,78.0,289.0
0.8,20.6,92.0,9.0
3.4,20.2,92.0,320.0
0.6,20.5,91.0,172.0
0.0,20.5,91.0,192.0
0.0,20.5,92.0,252.0
0.0,20.1,93.0,349.0
0.0,19.9,94.0,319.0
0.0,19.5,94.0,324.0
0.0,19.5,93.0,322.0
0.0,20.6,91.0,281.0
0.0,23.8,77.0,271.0
0.0,24.3,70.0,172.0
0.0,25.9,66.0,320.0
0.0,24.8,65.0,293.0
0.0,24.5,67.0,239.0
0.0,26.2,63.0,347.0
0.0,26.9,63.0,335.0
0.0,28.2,58.0,350.0
0.0,28.2,47.0,303.0
0.0,27.2,58.0,297.0
0.0,25.4,62.0,295.0
0.0,24.2,67.0,294.0
0.0,23.6,71.0,284.0
0.0,23.0,81.0,321.0
8.8,21.4,92.0,318.0
0.2,20.5,91.0,340.0
0.0,20.3,91.0,275.0
0.0,20.2,91.0,352.0
0.0,20.2,92.0,62.0
0.0,20.3,89.0,319.0
0.0,20.1,91.0,309.0
0.0,20.3,92.0,292.0
0.0,20.1,92.0,281.0
0.0,20.4,91.0,258.0
0.0,21.5,88.0,318.0
0.2,22.4,84.0,288.0
0.0,22.5,81.0,290.0
0.0,25.8,69.0,284.0
0.0,26.6,64.0,302.0
0.0,26.2,61.0,304.0
0.2,21.3,86.0,291.0
0.0,26.2,67.0,293.0
0.0,24.4,68.0,301.0
0.0,24.1,71.0,298.0
